Job Category,Region,Country,Year,Month/Year,Job Count,City,Job Type,,1),"Modify  column names as I changed: Job Category, Region",
Operations / PM,New York,USA,2025,25-Apr,36,,,,,,
Operations / PM,New York,USA,2025,25-Feb,25,,,,,,
Operations / PM,New York,USA,2025,25-Jan,11,,,,,,
Operations / PM,New York,USA,2025,25-Mar,71,,,,,,
Operations / PM,North Carolina,USA,2024,24-Dec,2,,,,,,
Operations / PM,North Carolina,USA,2024,24-Nov,3,,,,,,
Operations / PM,North Carolina,USA,2025,25-Apr,6,,,,,,
Operations / PM,North Carolina,USA,2025,25-Feb,7,,,,,,
Operations / PM,North Carolina,USA,2025,25-Jan,7,,,,,,
Operations / PM,North Carolina,USA,2025,25-Mar,19,,,,,,
Operations / PM,North Carolina,USA,2025,25-Mar,2,,,,,,
Operations / PM,North Dakota,USA,2025,25-Apr,1,,,,,,
Operations / PM,North Dakota,USA,2025,25-Feb,1,,,,,,
Operations / PM,Ohio,USA,2024,24-Dec,1,,,,,,
Operations / PM,Ohio,USA,2024,24-Nov,2,,,,,,
Operations / PM,Ohio,USA,2025,25-Apr,8,,,,,,
Operations / PM,Ohio,USA,2025,25-Feb,4,,,,,,
Operations / PM,Ohio,USA,2025,25-Jan,1,,,,,,
Operations / PM,Ohio,USA,2025,25-Mar,12,,,,,,
Operations / PM,Oklahoma,USA,2025,25-Apr,1,,,,,,
Operations / PM,Oklahoma,USA,2025,25-Feb,3,,,,,,
Operations / PM,Oklahoma,USA,2025,25-Mar,3,,,,,,
Operations / PM,Ontario,Canada,2024,24-Mar,1,,,,,,
Operations / PM,Ontario,Canada,2025,25-Apr,23,,,,,,
Operations / PM,Ontario,Canada,2025,25-Feb,29,,,,,,
Operations / PM,Ontario,Canada,2025,25-Jan,5,,,,,,
Operations / PM,Ontario,Canada,2025,25-Mar,28,,,,,,
Operations / PM,Oregon,USA,2025,25-Apr,1,,,,,,
Operations / PM,Oregon,USA,2025,25-Feb,4,,,,,,
Operations / PM,Oregon,USA,2025,25-Jan,1,,,,,,
Operations / PM,Oregon,USA,2025,25-Mar,1,,,,,,
Operations / PM,Pennsylvania,USA,2024,24-Dec,1,,,,,,
Operations / PM,Pennsylvania,USA,2024,24-Jul,1,,,,,,
Operations / PM,Pennsylvania,USA,2024,24-Nov,1,,,,,,
Operations / PM,Pennsylvania,USA,2024,24-Sep,1,,,,,,
Operations / PM,Pennsylvania,USA,2025,25-Apr,8,,,,,,
Operations / PM,Pennsylvania,USA,2025,25-Feb,5,,,,,,
Operations / PM,Pennsylvania,USA,2025,25-Jan,8,,,,,,
Operations / PM,Pennsylvania,USA,2025,25-Mar,21,,,,,,
Operations / PM,Quebec,Canada,2025,25-Apr,1,,,,,,
Operations / PM,Quebec,Canada,2024,24-Oct,3,,,,,,
Operations / PM,Quebec,Canada,2025,25-Apr,5,,,,,,
Operations / PM,Quebec,Canada,2025,25-Feb,11,,,,,,
Operations / PM,Quebec,Canada,2025,25-Mar,12,,,,,,
Operations / PM,Rhode Island,USA,2025,25-Feb,1,,,,,,
Operations / PM,Rhode Island,USA,2025,25-Mar,1,,,,,,
Operations / PM,South Carolina,USA,2024,24-Dec,1,,,,,,
Operations / PM,South Carolina,USA,2025,25-Apr,4,,,,,,
Operations / PM,South Carolina,USA,2025,25-Feb,4,,,,,,
Operations / PM,South Carolina,USA,2025,25-Mar,5,,,,,,
Operations / PM,South Dakota,USA,2025,25-Feb,1,,,,,,
Operations / PM,Tennessee,USA,2024,24-Dec,1,,,,,,
Operations / PM,Tennessee,USA,2024,24-Nov,1,,,,,,
Operations / PM,Tennessee,USA,2024,24-Oct,1,,,,,,
Operations / PM,Tennessee,USA,2025,25-Apr,3,,,,,,
Operations / PM,Tennessee,USA,2025,25-Feb,4,,,,,,
Operations / PM,Tennessee,USA,2025,25-Mar,5,,,,,,
Operations / PM,Texas,USA,2023,23-May,2,,,,,,
Operations / PM,Texas,USA,2024,24-Dec,6,,,,,,
Operations / PM,Texas,USA,2024,24-Nov,2,,,,,,
Operations / PM,Texas,USA,2024,24-Oct,1,,,,,,
Operations / PM,Texas,USA,2024,24-Sep,2,,,,,,
Operations / PM,Texas,USA,2025,25-Apr,20,,,,,,
Operations / PM,Texas,USA,2025,25-Feb,18,,,,,,
Operations / PM,Texas,USA,2025,25-Jan,8,,,,,,
Operations / PM,Texas,USA,2025,25-Mar,34,,,,,,
Operations / PM,Not Specific,USA,2025,25-Feb,4,,,,,,
Operations / PM,Not Specific,USA,2025,25-Mar,7,,,,,,
Operations / PM,United Kingdom,United Kingdom,2025,25-Jan,1,,,,,,
Operations / PM,Utah,USA,2025,25-Feb,1,,,,,,
Operations / PM,Utah,USA,2025,25-Mar,3,,,,,,
Operations / PM,Vermont,USA,2025,25-Mar,1,,,,,,
Operations / PM,Virginia,USA,2024,24-Dec,1,,,,,,
Operations / PM,Virginia,USA,2024,24-Nov,2,,,,,,
Operations / PM,Virginia,USA,2024,24-Oct,2,,,,,,
Operations / PM,Virginia,USA,2025,25-Apr,7,,,,,,
Operations / PM,Virginia,USA,2025,25-Feb,9,,,,,,
Operations / PM,Virginia,USA,2025,25-Jan,1,,,,,,
Operations / PM,Virginia,USA,2025,25-Mar,10,,,,,,
Operations / PM,Washington,USA,2024,24-Nov,2,,,,,,
Operations / PM,Washington,USA,2024,24-Oct,1,,,,,,
Operations / PM,Washington,USA,2025,25-Apr,5,,,,,,
Operations / PM,Washington,USA,2025,25-Feb,7,,,,,,
Operations / PM,Washington,USA,2025,25-Jan,1,,,,,,
Operations / PM,Washington,USA,2025,25-Mar,12,,,,,,
Operations / PM,West Virginia,USA,2025,25-Feb,1,,,,,,
Operations / PM,West Virginia,USA,2025,25-Jan,2,,,,,,
Operations / PM,West Virginia,USA,2025,25-Mar,1,,,,,,
Operations / PM,Wisconsin,USA,2024,24-Dec,1,,,,,,
Operations / PM,Wisconsin,USA,2025,25-Apr,4,,,,,,
Operations / PM,Wisconsin,USA,2025,25-Feb,4,,,,,,
Operations / PM,Wisconsin,USA,2025,25-Mar,10,,,,,,
Operations / PM,Wyoming,USA,2025,25-Apr,1,,,,,,
Other / General,Alabama,USA,2025,25-Apr,12,,,,,,
Other / General,Alabama,USA,2025,25-Feb,4,,,,,,
Other / General,Alabama,USA,2025,25-Jan,1,,,,,,
Other / General,Alabama,USA,2025,25-Mar,7,,,,,,
Other / General,Alaska,USA,2024,24-Dec,1,,,,,,
Other / General,Alaska,USA,2025,25-Apr,1,,,,,,
Other / General,Alaska,USA,2025,25-Mar,2,,,,,,
Other / General,Alberta,Canada,2025,25-Apr,25,,,,,,
Other / General,Alberta,Canada,2025,25-Feb,11,,,,,,
Other / General,Alberta,Canada,2025,25-Mar,13,,,,,,
Other / General,Arizona,USA,2024,24-Oct,2,,,,,,
Other / General,Arizona,USA,2025,25-Apr,4,,,,,,
Other / General,Arizona,USA,2025,25-Feb,8,,,,,,
Other / General,Arizona,USA,2025,25-Jan,3,,,,,,
Other / General,Arizona,USA,2025,25-Mar,16,,,,,,
Other / General,Arkansas,USA,2024,24-Nov,2,,,,,,
Other / General,Arkansas,USA,2025,25-Apr,4,,,,,,
Other / General,Arkansas,USA,2025,25-Feb,6,,,,,,
Other / General,Arkansas,USA,2025,25-Mar,8,,,,,,
Other / General,British Columbia,Canada,2024,24-Sep,1,,,,,,
Other / General,British Columbia,Canada,2025,25-Apr,5,,,,,,
Other / General,British Columbia,Canada,2025,25-Feb,13,,,,,,
Other / General,British Columbia,Canada,2025,25-Mar,21,,,,,,
Other / General,California,USA,2019,19-Apr,1,,,,,,
Other / General,California,USA,2021,21-Aug,1,,,,,,
Other / General,California,USA,2021,21-Feb,1,,,,,,
Other / General,California,USA,2023,23-Dec,1,,,,,,
Other / General,California,USA,2023,23-Mar,1,,,,,,
Other / General,California,USA,2023,23-May,1,,,,,,
Other / General,California,USA,2023,23-Oct,2,,,,,,
Other / General,California,USA,2023,23-Sep,1,,,,,,
Other / General,California,USA,2024,24-Apr,1,,,,,,
Other / General,California,USA,2024,24-Dec,22,,,,,,
Other / General,California,USA,2024,24-Jan,4,,,,,,
Other / General,California,USA,2024,24-Jul,3,,,,,,
Other / General,California,USA,2024,24-Jun,1,,,,,,
Other / General,California,USA,2024,24-Nov,43,,,,,,
Other / General,California,USA,2024,24-Oct,15,,,,,,
Other / General,California,USA,2024,24-Sep,15,,,,,,
Other / General,California,USA,2025,25-Apr,72,,,,,,
Other / General,California,USA,2025,25-Feb,80,,,,,,
Other / General,California,USA,2025,25-Jan,37,,,,,,
Other / General,California,USA,2025,25-Mar,145,,,,,,
Other / General,Not Specific,Canada,2024,24-Oct,1,,,,,,
Other / General,Not Specific,Canada,2025,25-Apr,2,,,,,,
Other / General,Not Specific,Canada,2025,25-Feb,1,,,,,,
Other / General,Not Specific,Canada,2025,25-Mar,2,,,,,,
Other / General,China,China,2025,25-Jan,1,,,,,,
Other / General,Colorado,USA,2024,24-Dec,1,,,,,,
Other / General,Colorado,USA,2025,25-Apr,21,,,,,,
Other / General,Colorado,USA,2025,25-Feb,21,,,,,,
Other / General,Colorado,USA,2025,25-Jan,3,,,,,,
Other / General,Colorado,USA,2025,25-Mar,14,,,,,,
Other / General,Connecticut,USA,2023,23-Feb,1,,,,,,
Other / General,Connecticut,USA,2024,24-Dec,3,,,,,,
Other / General,Connecticut,USA,2024,24-Nov,1,,,,,,
Other / General,Connecticut,USA,2024,24-Oct,1,,,,,,
Other / General,Connecticut,USA,2024,24-Sep,1,,,,,,
Other / General,Connecticut,USA,2025,25-Apr,3,,,,,,
Other / General,Connecticut,USA,2025,25-Feb,4,,,,,,
Other / General,Connecticut,USA,2025,25-Jan,2,,,,,,
Other / General,Connecticut,USA,2025,25-Mar,7,,,,,,
Other / General,D.C.,USA,2024,24-Oct,2,,,,,,
Other / General,D.C.,USA,2025,25-Apr,2,,,,,,
Other / General,D.C.,USA,2025,25-Feb,2,,,,,,
Other / General,D.C.,USA,2025,25-Jan,1,,,,,,
Other / General,D.C.,USA,2025,25-Mar,1,,,,,,
Other / General,D.C.,USA,2025,25-Apr,4,,,,,,
Other / General,D.C.,USA,2025,25-Feb,2,,,,,,
Other / General,D.C.,USA,2025,25-Jan,1,,,,,,
Other / General,D.C.,USA,2025,25-Mar,6,,,,,,
Other / General,Delaware,USA,2025,25-Feb,1,,,,,,
Other / General,Delaware,USA,2025,25-Mar,1,,,,,,
Other / General,District of Columbia,USA,2021,21-Dec,2,,,,,,
Other / General,District of Columbia,USA,2021,21-Oct,1,,,,,,
Other / General,District of Columbia,USA,2024,24-Dec,2,,,,,,
Other / General,District of Columbia,USA,2024,24-Nov,2,,,,,,
Other / General,District of Columbia,USA,2025,25-Apr,10,,,,,,
Other / General,District of Columbia,USA,2025,25-Feb,4,,,,,,
Other / General,District of Columbia,USA,2025,25-Mar,5,,,,,,
Other / General,Florida,USA,2024,24-Dec,3,,,,,,
Other / General,Florida,USA,2024,24-Nov,3,,,,,,
Other / General,Florida,USA,2024,24-Oct,4,,,,,,
Other / General,Florida,USA,2024,24-Sep,3,,,,,,
Other / General,Florida,USA,2025,25-Apr,36,,,,,,
Other / General,Florida,USA,2025,25-Feb,8,,,,,,
Other / General,Florida,USA,2025,25-Jan,4,,,,,,
Other / General,Florida,USA,2025,25-Mar,31,,,,,,
Other / General,Georgia,USA,2024,24-Dec,2,,,,,,
Other / General,Georgia,USA,2024,24-Oct,3,,,,,,
Other / General,Georgia,USA,2024,24-Sep,3,,,,,,
Other / General,Georgia,USA,2025,25-Apr,22,,,,,,
Other / General,Georgia,USA,2025,25-Feb,6,,,,,,
Other / General,Georgia,USA,2025,25-Jan,6,,,,,,
Other / General,Georgia,USA,2025,25-Mar,38,,,,,,
Other / General,Hawaii,USA,2025,25-Apr,3,,,,,,
Other / General,Hawaii,USA,2025,25-Feb,1,,,,,,
Other / General,Hawaii,USA,2025,25-Jan,1,,,,,,
Other / General,Hawaii,USA,2025,25-Mar,2,,,,,,
Other / General,Idaho,USA,2025,25-Apr,4,,,,,,
Other / General,Idaho,USA,2025,25-Feb,7,,,,,,
Other / General,Idaho,USA,2025,25-Mar,2,,,,,,
Other / General,Illinois,USA,2024,24-Aug,3,,,,,,
Other / General,Illinois,USA,2024,24-Dec,4,,,,,,
Other / General,Illinois,USA,2024,24-Nov,3,,,,,,
Other / General,Illinois,USA,2024,24-Oct,5,,,,,,
Other / General,Illinois,USA,2024,24-Sep,4,,,,,,
Other / General,Illinois,USA,2025,25-Apr,22,,,,,,
Other / General,Illinois,USA,2025,25-Feb,28,,,,,,
Other / General,Illinois,USA,2025,25-Jan,15,,,,,,
Other / General,Illinois,USA,2025,25-Mar,47,,,,,,
Other / General,Indiana,USA,2024,24-Dec,2,,,,,,
Other / General,Indiana,USA,2025,25-Apr,18,,,,,,
Other / General,Indiana,USA,2025,25-Feb,6,,,,,,
Other / General,Indiana,USA,2025,25-Jan,2,,,,,,
Other / General,Indiana,USA,2025,25-Mar,27,,,,,,
Other / General,Iowa,USA,2024,24-Nov,1,,,,,,
Other / General,Iowa,USA,2024,24-Oct,1,,,,,,
Other / General,Iowa,USA,2025,25-Apr,3,,,,,,
Other / General,Iowa,USA,2025,25-Feb,3,,,,,,
Other / General,Iowa,USA,2025,25-Mar,3,,,,,,
Other / General,Jakarta,Jakarta,2024,24-Dec,1,,,,,,
Other / General,Kansas,USA,2024,24-Dec,1,,,,,,
Other / General,Kansas,USA,2024,24-Oct,2,,,,,,
Other / General,Kansas,USA,2025,25-Apr,3,,,,,,
Other / General,Kansas,USA,2025,25-Mar,6,,,,,,
Other / General,Kentucky,USA,2024,24-Dec,4,,,,,,
Other / General,Kentucky,USA,2024,24-Oct,1,,,,,,
Other / General,Kentucky,USA,2025,25-Apr,3,,,,,,
Other / General,Kentucky,USA,2025,25-Feb,1,,,,,,
Other / General,Kentucky,USA,2025,25-Jan,3,,,,,,
Other / General,Kentucky,USA,2025,25-Mar,5,,,,,,
Other / General,Louisiana,USA,2024,24-Dec,1,,,,,,
Other / General,Louisiana,USA,2024,24-Oct,2,,,,,,
Other / General,Louisiana,USA,2025,25-Apr,4,,,,,,
Other / General,Louisiana,USA,2025,25-Feb,2,,,,,,
Other / General,Louisiana,USA,2025,25-Jan,1,,,,,,
Other / General,Louisiana,USA,2025,25-Mar,3,,,,,,
Other / General,Maine,USA,2024,24-Dec,2,,,,,,
Other / General,Maine,USA,2025,25-Mar,3,,,,,,
Other / General,Manitoba,Canada,2025,25-Apr,8,,,,,,
Other / General,Manitoba,Canada,2025,25-Feb,2,,,,,,
Other / General,Manitoba,Canada,2025,25-Mar,3,,,,,,
Other / General,Maryland,USA,2022,22-Mar,1,,,,,,
Other / General,Maryland,USA,2024,24-Dec,6,,,,,,
Other / General,Maryland,USA,2024,24-Oct,2,,,,,,
Other / General,Maryland,USA,2025,25-Apr,10,,,,,,
Other / General,Maryland,USA,2025,25-Feb,7,,,,,,
Other / General,Maryland,USA,2025,25-Jan,2,,,,,,
Other / General,Maryland,USA,2025,25-Mar,20,,,,,,
Other / General,Massachusetts,USA,2023,23-Sep,1,,,,,,
Other / General,Massachusetts,USA,2024,24-Dec,7,,,,,,
Other / General,Massachusetts,USA,2024,24-Nov,4,,,,,,
Other / General,Massachusetts,USA,2024,24-Oct,10,,,,,,
Other / General,Massachusetts,USA,2024,24-Sep,8,,,,,,
Other / General,Massachusetts,USA,2025,25-Apr,38,,,,,,
Other / General,Massachusetts,USA,2025,25-Feb,50,,,,,,
Other / General,Massachusetts,USA,2025,25-Jan,17,,,,,,
Other / General,Massachusetts,USA,2025,25-Mar,138,,,,,,
Other / General,Michigan,USA,2024,24-Aug,1,,,,,,
Other / General,Michigan,USA,2024,24-Dec,3,,,,,,
Other / General,Michigan,USA,2024,24-Nov,1,,,,,,
Other / General,Michigan,USA,2025,25-Apr,11,,,,,,
Other / General,Michigan,USA,2025,25-Feb,10,,,,,,
Other / General,Michigan,USA,2025,25-Jan,5,,,,,,
Other / General,Michigan,USA,2025,25-Mar,19,,,,,,
Other / General,Minnesota,USA,2024,24-Dec,1,,,,,,
Other / General,Minnesota,USA,2024,24-Nov,1,,,,,,
Other / General,Minnesota,USA,2025,25-Apr,22,,,,,,
Other / General,Minnesota,USA,2025,25-Feb,5,,,,,,
Other / General,Minnesota,USA,2025,25-Jan,1,,,,,,
Other / General,Minnesota,USA,2025,25-Mar,22,,,,,,
Other / General,Mississippi,USA,2025,25-Feb,1,,,,,,
Other / General,Mississippi,USA,2025,25-Mar,4,,,,,,
Other / General,Missouri,USA,2024,24-Dec,4,,,,,,
Other / General,Missouri,USA,2024,24-Sep,2,,,,,,
Other / General,Missouri,USA,2025,25-Apr,10,,,,,,
Other / General,Missouri,USA,2025,25-Feb,5,,,,,,
Other / General,Missouri,USA,2025,25-Jan,6,,,,,,
Other / General,Missouri,USA,2025,25-Mar,13,,,,,,
Other / General,Nebraska,USA,2024,24-Oct,2,,,,,,
Other / General,Nebraska,USA,2025,25-Apr,1,,,,,,
Other / General,Nebraska,USA,2025,25-Feb,5,,,,,,
Other / General,Nebraska,USA,2025,25-Jan,1,,,,,,
Other / General,Nebraska,USA,2025,25-Mar,8,,,,,,
Other / General,Nevada,USA,2024,24-Nov,2,,,,,,
Other / General,Nevada,USA,2024,24-Oct,1,,,,,,
Other / General,Nevada,USA,2024,24-Sep,2,,,,,,
Other / General,Nevada,USA,2025,25-Apr,5,,,,,,
Other / General,Nevada,USA,2025,25-Feb,2,,,,,,
Other / General,Nevada,USA,2025,25-Jan,3,,,,,,
Other / General,Nevada,USA,2025,25-Mar,3,,,,,,
Other / General,New Brunswick,Canada,2025,25-Feb,2,,,,,,
Other / General,New Brunswick,Canada,2025,25-Mar,2,,,,,,
Other / General,New Hampshire,USA,2025,25-Apr,2,,,,,,
Other / General,New Hampshire,USA,2025,25-Feb,2,,,,,,
Other / General,New Hampshire,USA,2025,25-Mar,6,,,,,,
Other / General,New Jersey,USA,2024,24-Nov,1,,,,,,
Other / General,New Jersey,USA,2024,24-Oct,2,,,,,,
Other / General,New Jersey,USA,2025,25-Apr,28,,,,,,
Other / General,New Jersey,USA,2025,25-Feb,13,,,,,,
Other / General,New Jersey,USA,2025,25-Jan,2,,,,,,
Other / General,New Jersey,USA,2025,25-Mar,46,,,,,,
Other / General,New Mexico,USA,2025,25-Apr,1,,,,,,
Other / General,New Mexico,USA,2025,25-Jan,2,,,,,,
Other / General,New Mexico,USA,2025,25-Mar,2,,,,,,
Other / General,New York,USA,2021,21-Oct,1,,,,,,
Other / General,New York,USA,2024,24-Aug,2,,,,,,
Other / General,New York,USA,2024,24-Dec,17,,,,,,
Other / General,New York,USA,2024,24-Jul,1,,,,,,
Other / General,New York,USA,2024,24-Nov,7,,,,,,
Other / General,New York,USA,2024,24-Oct,11,,,,,,
Other / General,New York,USA,2024,24-Sep,2,,,,,,
Other / General,New York,USA,2025,25-Apr,53,,,,,,
Other / General,New York,USA,2025,25-Feb,50,,,,,,
Other / General,New York,USA,2025,25-Jan,10,,,,,,
Other / General,New York,USA,2025,25-Mar,58,,,,,,
Other / General,North Carolina,USA,2024,24-Dec,7,,,,,,
Other / General,North Carolina,USA,2024,24-Nov,4,,,,,,
Other / General,North Carolina,USA,2025,25-Apr,20,,,,,,
Other / General,North Carolina,USA,2025,25-Feb,9,,,,,,
Other / General,North Carolina,USA,2025,25-Jan,6,,,,,,
Other / General,North Carolina,USA,2025,25-Mar,16,,,,,,
Other / General,North Dakota,USA,2024,24-Dec,3,,,,,,
Other / General,North Dakota,USA,2024,24-Nov,9,,,,,,
Other / General,North Dakota,USA,2024,24-Sep,1,,,,,,
Other / General,North Dakota,USA,2025,25-Apr,5,,,,,,
Other / General,North Dakota,USA,2025,25-Feb,1,,,,,,
Other / General,North Dakota,USA,2025,25-Jan,7,,,,,,
Other / General,North Dakota,USA,2025,25-Mar,1,,,,,,
Other / General,Not Applicable,USA,2024,24-Dec,1,,,,,,
Other / General,Nova Scotia,Canada,2025,25-Apr,1,,,,,,
Other / General,Nova Scotia,Canada,2025,25-Mar,6,,,,,,
Other / General,Ohio,USA,2024,24-Dec,2,,,,,,
Other / General,Ohio,USA,2024,24-Nov,9,,,,,,
Other / General,Ohio,USA,2024,24-Oct,2,,,,,,
Other / General,Ohio,USA,2025,25-Apr,33,,,,,,
Other / General,Ohio,USA,2025,25-Feb,6,,,,,,
Other / General,Ohio,USA,2025,25-Jan,1,,,,,,
Other / General,Ohio,USA,2025,25-Mar,35,,,,,,
Other / General,Oklahoma,USA,2024,24-Nov,1,,,,,,
Other / General,Oklahoma,USA,2025,25-Apr,3,,,,,,
Other / General,Oklahoma,USA,2025,25-Feb,3,,,,,,
Other / General,Oklahoma,USA,2025,25-Jan,1,,,,,,
Other / General,Oklahoma,USA,2025,25-Mar,8,,,,,,
Other / General,Ontario,Canada,2024,24-Aug,1,,,,,,
Other / General,Ontario,Canada,2024,24-Dec,2,,,,,,
Other / General,Ontario,Canada,2024,24-Mar,2,,,,,,
Other / General,Ontario,Canada,2024,24-Nov,2,,,,,,
Other / General,Ontario,Canada,2024,24-Oct,4,,,,,,
Other / General,Ontario,Canada,2025,25-Apr,38,,,,,,
Other / General,Ontario,Canada,2025,25-Feb,62,,,,,,
Other / General,Ontario,Canada,2025,25-Jan,9,,,,,,
Other / General,Ontario,Canada,2025,25-Mar,101,,,,,,
Other / General,Oregon,USA,2025,25-Apr,8,,,,,,
Other / General,Oregon,USA,2025,25-Feb,5,,,,,,
Other / General,Oregon,USA,2025,25-Jan,4,,,,,,
Other / General,Oregon,USA,2025,25-Mar,17,,,,,,
Other / General,Panama,USA,2025,25-Mar,2,,,,,,
Other / General,Pennsylvania,USA,2024,24-Aug,1,,,,,,
Other / General,Pennsylvania,USA,2024,24-Dec,2,,,,,,
Other / General,Pennsylvania,USA,2024,24-Nov,1,,,,,,
Other / General,Pennsylvania,USA,2024,24-Sep,1,,,,,,
Other / General,Pennsylvania,USA,2025,25-Apr,33,,,,,,
Other / General,Pennsylvania,USA,2025,25-Feb,14,,,,,,
Other / General,Pennsylvania,USA,2025,25-Jan,6,,,,,,
Other / General,Pennsylvania,USA,2025,25-Mar,50,,,,,,
Other / General,Puerto Rico,USA,2025,25-Apr,1,,,,,,
Other / General,Puerto Rico,USA,2025,25-Feb,1,,,,,,
Other / General,Puerto Rico,USA,2025,25-Mar,2,,,,,,
Other / General,Quebec,Canada,2025,25-Feb,3,,,,,,
Other / General,Quebec,Canada,2024,24-Dec,1,,,,,,
Other / General,Quebec,Canada,2023,23-Oct,1,,,,,,
Other / General,Quebec,Canada,2024,24-Oct,1,,,,,,
Other / General,Quebec,Canada,2025,25-Apr,11,,,,,,
Other / General,Quebec,Canada,2025,25-Feb,13,,,,,,
Other / General,Quebec,Canada,2025,25-Jan,6,,,,,,
Other / General,Quebec,Canada,2025,25-Mar,22,,,,,,
Other / General,Rhode Island,USA,2025,25-Apr,2,,,,,,
Other / General,Rhode Island,USA,2025,25-Jan,1,,,,,,
Other / General,Rhode Island,USA,2025,25-Mar,2,,,,,,
Other / General,Saskatchewan,Canada,2025,25-Apr,30,,,,,,
Other / General,Saskatchewan,Canada,2025,25-Feb,2,,,,,,
Other / General,Saskatchewan,Canada,2025,25-Mar,7,,,,,,
Other / General,South Carolina,USA,2025,25-Apr,6,,,,,,
Other / General,South Carolina,USA,2025,25-Feb,3,,,,,,
Other / General,South Carolina,USA,2025,25-Jan,1,,,,,,
Other / General,South Carolina,USA,2025,25-Mar,14,,,,,,
Other / General,South Dakota,USA,2025,25-Feb,1,,,,,,
Other / General,South Dakota,USA,2025,25-Mar,3,,,,,,
Other / General,Tennessee,USA,2024,24-Nov,4,,,,,,
Other / General,Tennessee,USA,2024,24-Oct,4,,,,,,
Other / General,Tennessee,USA,2024,24-Sep,1,,,,,,
Other / General,Tennessee,USA,2025,25-Apr,18,,,,,,
Other / General,Tennessee,USA,2025,25-Feb,2,,,,,,
Other / General,Tennessee,USA,2025,25-Jan,2,,,,,,
Other / General,Tennessee,USA,2025,25-Mar,18,,,,,,
Other / General,Texas,USA,2023,23-Nov,1,,,,,,
Other / General,Texas,USA,2024,24-Dec,9,,,,,,
Other / General,Texas,USA,2024,24-Nov,5,,,,,,
Other / General,Texas,USA,2024,24-Oct,10,,,,,,
Other / General,Texas,USA,2025,25-Apr,37,,,,,,
Other / General,Texas,USA,2025,25-Feb,26,,,,,,
Other / General,Texas,USA,2025,25-Jan,3,,,,,,
Other / General,Texas,USA,2025,25-Mar,83,,,,,,
Other / General,Not Specific,USA,2025,25-Apr,6,,,,,,
Other / General,Not Specific,USA,2025,25-Feb,3,,,,,,
Other / General,Not Specific,USA,2025,25-Mar,15,,,,,,
Other / General,Utah,USA,2025,25-Apr,5,,,,,,
Other / General,Utah,USA,2025,25-Feb,3,,,,,,
Other / General,Utah,USA,2025,25-Jan,1,,,,,,
Other / General,Utah,USA,2025,25-Mar,6,,,,,,
Other / General,Vermont,USA,2022,22-Mar,1,,,,,,
Other / General,Vermont,USA,2025,25-Feb,5,,,,,,
Other / General,Vermont,USA,2025,25-Mar,2,,,,,,
Other / General,Virginia,USA,2024,24-Dec,2,,,,,,
Other / General,Virginia,USA,2024,24-Nov,3,,,,,,
Other / General,Virginia,USA,2024,24-Oct,3,,,,,,
Other / General,Virginia,USA,2025,25-Apr,9,,,,,,
Other / General,Virginia,USA,2025,25-Feb,15,,,,,,
Other / General,Virginia,USA,2025,25-Jan,2,,,,,,
Other / General,Virginia,USA,2025,25-Mar,32,,,,,,
Other / General,Washington,USA,2024,24-Aug,1,,,,,,
Other / General,Washington,USA,2024,24-Dec,1,,,,,,
Other / General,Washington,USA,2024,24-Jun,1,,,,,,
Other / General,Washington,USA,2024,24-Nov,1,,,,,,
Other / General,Washington,USA,2025,25-Apr,20,,,,,,
Other / General,Washington,USA,2025,25-Feb,8,,,,,,
Other / General,Washington,USA,2025,25-Jan,5,,,,,,
Other / General,Washington,USA,2025,25-Mar,14,,,,,,
Other / General,West Virginia,USA,2025,25-Apr,1,,,,,,
Other / General,West Virginia,USA,2025,25-Feb,2,,,,,,
Other / General,West Virginia,USA,2025,25-Mar,3,,,,,,
Other / General,Wisconsin,USA,2024,24-Dec,3,,,,,,
Other / General,Wisconsin,USA,2024,24-Nov,1,,,,,,
Other / General,Wisconsin,USA,2025,25-Apr,10,,,,,,
Other / General,Wisconsin,USA,2025,25-Feb,8,,,,,,
Other / General,Wisconsin,USA,2025,25-Jan,2,,,,,,
Other / General,Wisconsin,USA,2025,25-Mar,12,,,,,,
Other / General,Wyoming,USA,2025,25-Feb,1,,,,,,
Pharmacy / Healthcare,Alabama,USA,2025,25-Apr,8,,,,,,
Pharmacy / Healthcare,Alabama,USA,2025,25-Feb,7,,,,,,
Pharmacy / Healthcare,Alaska,USA,2025,25-Apr,1,,,,,,
Pharmacy / Healthcare,Alberta,Canada,2025,25-Apr,7,,,,,,
Pharmacy / Healthcare,Alberta,Canada,2025,25-Feb,6,,,,,,
Pharmacy / Healthcare,Alberta,Canada,2025,25-Mar,8,,,,,,
Pharmacy / Healthcare,Arizona,USA,2025,25-Apr,1,,,,,,
Pharmacy / Healthcare,Arizona,USA,2025,25-Feb,7,,,,,,
Pharmacy / Healthcare,Arizona,USA,2025,25-Mar,5,,,,,,
Pharmacy / Healthcare,Arkansas,USA,2025,25-Apr,1,,,,,,
Pharmacy / Healthcare,Arkansas,USA,2025,25-Feb,1,,,,,,
Pharmacy / Healthcare,British Columbia,Canada,2024,24-Dec,1,,,,,,
Pharmacy / Healthcare,British Columbia,Canada,2024,24-Nov,1,,,,,,
Pharmacy / Healthcare,British Columbia,Canada,2025,25-Apr,5,,,,,,
